鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
文山區,房地(土地+建物)+車位,臺北市文山區興隆路一段５５巷２７弄３１號七樓,47.04,住,,,1110228,土地1建物2車位2,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010202,316.53999999999996,4,2,3,有,有,58500000,184811,坡道平面,0.0,0,,RPROMLOJLHHGFAA07DA,138.23,18.15,12.6,有,001
文山區,房地(土地+建物),臺北市文山區興隆路四段５２巷５號三樓,20.1,住,,,1110218,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,84.7,3,2,1,有,無,11000000,129870,,0.0,0,,RPTQMLOJLHHGFAA47DA,72.35,0.0,12.35,無,
文山區,房地(土地+建物)+車位,臺北市文山區指南路三段９７號五樓,9.16,住,,,1110215,土地1建物1車位1,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030513,65.34,1,0,1,有,有,8880000,175944,坡道機械,25.1,1800000,陽台外推；夾層；其他增建；,RPUOMLRJLHHGFAA67DA,23.16,0.74,3.6,有,002
文山區,房地(土地+建物),臺北市文山區福興路８２巷３弄３號,22.99,住,,,1110120,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720905,90.8,3,2,1,有,無,10960000,120705,,0.0,0,其他增建；,RPSOMLOKKHHGFAA17DA,81.44,5.17,0.0,無,
文山區,房地(土地+建物)+車位,臺北市文山區指南路三段８７號四樓,23.37,住,,,1110214,土地1建物1車位1,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030513,127.93,1,2,2,有,有,17790000,155499,坡道機械,25.1,1800000,其他增建；,RPVNMLPKLHHGFAA57DA,58.67,7.26,4.26,有,003
文山區,土地,萬隆段二小段216地號,465.15,都市：其他:道路用地(公共設施用地)。62/10/24,,,1110318,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20445331,43954,,0.0,0,包含公共設施保留地用地；,RPUOMLSLLHHGFAA97DA,0.0,0.0,0.0,無,004
文山區,房地(土地+建物)+車位,臺北市文山區福興路１０６巷３７號九樓,34.48,住,,,1110122,土地1建物1車位2,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010827,240.23,4,2,2,有,有,31780000,174473,坡道平面,83.3,4400000,夾層；,RPVOMLSLLHHGFAA08DA,124.1,4.64,5.24,有,005
中正區,車位,臺北市中正區水源路７９之１號,0.1,商,,,1110318,土地2建物1車位1,一層,十五層,其他,停車塔,鋼筋混凝土造,0990607,1.73,0,0,0,有,有,950000,,塔式車位,1.72,950000,僅車位交易；,RPTOMLTLLHHGFAA97DA,0.0,0.0,0.0,有,006
中正區,房地(土地+建物),臺北市中正區延平南路１５０號七樓之２,13.55,商,,,1110115,土地1建物1車位0,七層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1080723,138.23000000000002,0,0,0,無,有,42220000,305433,,0.0,0,毛胚屋；,RPQNMLOLJHHGFBA96DA,89.72,2.8,6.02,有,
中正區,房地(土地+建物)+車位,臺北市中正區延平南路１５０號十一樓,28.95,商,,,1110128,土地1建物1車位1,十一層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1080723,328.44,0,0,0,無,有,97530000,317717,坡道平面,35.17,4350000,毛胚屋；,RPVOMLQLJHHGFBA77DA,189.65,8.86,10.04,有,
萬華區,房地(土地+建物),臺北市萬華區德昌街１８５巷１２弄１號四樓,28.42,住,,,1110127,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630708,88.63,2,2,1,有,無,12180000,137425,,0.0,0,陽台外推；頂樓加蓋；,RPTNMLSKKHHGFBA67DA,71.84,0.0,16.79,無,
萬華區,房地(土地+建物),臺北市萬華區環河南路二段１４８巷２０號五樓,25.63,住,,,1110216,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770714,103.17999999999999,3,2,2,有,無,12000000,116302,,0.0,0,,RPPOMLNLKHHGFBA96DA,75.91,1.29,9.54,無,007
萬華區,房地(土地+建物),臺北市萬華區長沙街二段１１號九樓之２４,1.67,商,,,1101228,土地11建物1車位0,九層,十一層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0691113,18.97,1,0,1,有,有,2280000,120190,,0.0,0,,RPRWMLMLLHHGFBA97DA,12.95,0.0,2.45,有,
大同區,房地(土地+建物)+車位,臺北市大同區南京西路２８８號十一樓之１６,17.22,商,,,1101225,土地1建物1車位1,十一層,十九層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1011214,234.20999999999998,3,2,2,有,有,53000000,250894,坡道平面,32.89,2490000,,RPPPMLSLLHHGFBA67DA,118.7,8.05,12.13,有,
大同區,房地(土地+建物)+車位,臺北市大同區長安西路１７８號,16.4,商,,,1110310,土地2建物1車位2,一層，騎樓,十層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0810422,158.89,0,0,0,無,有,40700000,256152,坡道機械,0.0,0,,RPPPMLTLLHHGFBA77DA,77.37,49.11,0.0,有,
萬華區,房地(土地+建物),臺北市萬華區峨眉街５號五樓之１８,5.66,商,,,1110305,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0761105,33.56,1,1,1,有,無,6000000,178784,,0.0,0,陽台外推；,RPQNMLKMLHHGFBA86DA,21.89,0.0,2.58,有,
中正區,房地(土地+建物)+車位,臺北市中正區延平南路１５０號十三樓之１,20.98,商,,,1110211,土地1建物1車位1,十三層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1080723,245.05,0,0,0,無,有,68580000,310082,坡道平面,35.17,3500000,毛胚屋；,RPTNMLKMLHHGFBA17DA,122.14,3.75,23.69,有,
萬華區,房地(土地+建物),臺北市萬華區昆明街１３９號地下一層,0.12,商,,,1110316,土地2建物1車位0,地下層,九層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0690915,0.96,0,0,0,無,無,50618,0,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTOMLKMLHHGFBA27DA,0.0,0.0,0.0,有,008
大同區,車位,臺北市大同區承德路三段２２４、２２６、２２８、２３０、２３２、２３４、２３６、２３８、２４０、２４２、２４４、２４６、２４８、２５０、２５２號房屋地下四層,2.56,商,,,1110322,土地2建物1車位1,地下四層,十三層,其他,自用停車場,鋼筋混凝土造,0830629,35.330000000000005,0,0,0,有,有,2600000,,坡道平面,34.2,2600000,僅車位交易；,RPUOMLKMLHHGFBA37DA,0.0,0.0,0.0,有,009
中正區,房地(土地+建物)+車位,臺北市中正區杭州南路一段７７巷２９號三樓,19.71,住,,,1110302,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050418,84.75,1,2,1,有,有,30600000,377284,升降機械,9.21,2100000,,RPRPMLKMLHHGFBA17DA,41.29,3.39,5.49,有,010
中山區,房地(土地+建物)+車位,臺北市中山區南京東路三段８９巷１５弄８號四樓,14.12,住,,,1110127,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010323,77.81,1,2,1,有,有,21880000,281198,塔式車位,10.02,0,塔式車位:位於地下1層,RPOSMLOJLHHGFCA37DA,37.72,4.58,3.14,有,011
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段４１３巷７號二樓,54.6,住,,,1110221,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼骨鋼筋混凝土造,0911227,228.8,3,2,2,有,有,48000000,234705,坡道平面,34.94,2500000,其他增建；,RPSRMLRJLHHGFCA97DA,116.72,0.0,13.79,有,
內湖區,房地(土地+建物),臺北市內湖區內湖路二段１０３巷１１９弄５號一樓,7.1,都市：其他:第三種住宅區。,,,1110224,土地2建物1車位0,一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0720331,56.07,1,1,1,有,有,9400000,167648,,0.0,0,其他增建；,RPSSMLSJLHHGFCA18DA,45.14,1.86,0.0,有,012
內湖區,房地(土地+建物),臺北市內湖區內湖路一段２８５巷６９弄４０號四樓,31.09,都市：其他:第二種住宅區。,,,1110218,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720331,102.71,3,2,2,有,無,14780000,143900,,0.0,0,其他增建；,RPUOMLKKLHHGFCA27DA,93.6,0.0,9.11,無,013
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段２８９巷２３號四樓,79.54,住,,,1090401,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101007,187.35,3,2,3,有,有,32600000,201941,坡道平面,34.83,1800000,,RPUOMLRKLHHGFCA97DA,93.95,5.87,8.78,有,
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段２８９巷２９號五樓,79.54,住,,,1081019,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101007,187.35,3,2,3,有,有,32800000,203252,坡道平面,34.83,1800000,,RPXOMLRKLHHGFCA28DA,93.95,5.87,8.78,有,
中山區,房地(土地+建物),臺北市中山區中山北路一段５３巷８號十一樓之９,7.22,商,,,1110305,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970104,48.34,1,1,1,有,有,14100000,291684,,0.0,0,陽台外推；夾層；其他增建；,RPOQMLSKLHHGFCA67DA,24.71,4.51,2.6,有,
內湖區,房地(土地+建物),臺北市內湖區安康路９３巷４弄７號一樓,32.04,工,,,1110219,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,0701231,76.66,1,1,1,有,無,9900000,129142,,0.0,0,其他增建；,RPUOMLLLLHHGFCA47DA,64.3,12.36,0.0,無,
內湖區,房地(土地+建物),臺北市內湖區東湖路１１３巷９５弄１３０號五樓,43.85,住,,,1101219,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0771223,123.97,3,2,2,有,無,16800000,135517,,0.0,0,,RPXRMLPKLHHGFCA38DA,101.33,1.22,11.07,無,
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路三段６０巷３９號十二樓,35.97,住,,,1101210,土地1建物1車位2,十二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060407,279.90999999999997,3,2,2,有,有,58000000,207209,坡道平面,0.0,0,,RPXRMLLLLHHGFCA08DA,156.16,13.75,7.48,有,
中山區,房地(土地+建物)+車位,臺北市中山區復興北路１９２號七樓之４,16.19,住,,,1110208,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0750609,84.7,2,1,1,有,有,7100000,83825,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRQMLMLLHHGFCA47DA,65.97,0.0,5.58,有,
內湖區,房地(土地+建物)+車位,臺北市內湖區安泰街３８巷２之１號,43.61,住,,,1110125,土地1建物1車位1,一層，儲藏室,九層,華廈(10層含以下有電梯),其他,鋼筋混凝土造,0800819,180.14000000000001,2,3,2,有,有,18000000,106825,升降平面,28.49,1800000,,RPXSMLOLLHHGFCA48DA,158.81,8.21,0.0,有,014
中山區,房地(土地+建物)+車位,臺北市中山區長安東路一段５６巷７弄２０之１號,24.0,商,,,1110122,土地1建物1車位1,一層,五層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,1080307,123.65,3,2,2,有,有,26980000,218197,升降機械,31.68,0,,RPRPMLPLLHHGFCA67DA,63.19,0.0,0.0,有,
中山區,房地(土地+建物),臺北市中山區雙城街３巷１３號三樓之１,8.9,商,,,1110305,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640922,42.08,2,1,1,有,無,8250000,196055,,0.0,0,夾層；,RPXQMLPLLHHGFCA38DA,36.96,0.0,5.12,無,
中山區,房地(土地+建物),臺北市中山區北安路６３０巷２５弄１８號四樓,18.81,住,,,1110210,土地1建物1車位0,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0861008,119.91,3,2,1,有,有,35050000,292303,,0.0,0,,RPRPMLSLLHHGFCA97DA,81.92,0.82,12.03,有,
內湖區,房地(土地+建物),臺北市內湖區文湖街２１巷１１８弄４２號六樓,12.78,住,,,1110108,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050223,65.72999999999999,2,2,1,有,無,11550000,175719,,0.0,0,,RPPTMLSLLHHGFCA18DA,31.23,0.0,8.32,有,
中山區,房地(土地+建物),臺北市中山區松江路５０６號二樓之３,12.74,住,,,1110315,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0731214,110.95,3,2,2,有,有,22500000,202794,,0.0,0,,RPTRMLTLLHHGFCA48DA,82.49,1.65,7.98,有,
內湖區,房地(土地+建物),臺北市內湖區康寧路三段１６５巷１６號五樓,15.28,商,,,1110307,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760508,85.95,3,3,3,有,無,12500000,145433,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPRNMLKMLHHGFCA07DA,56.96,20.17,8.82,無,
信義區,房地(土地+建物),臺北市信義區信義路四段３７５號八樓之６,6.01,商,,,1110303,土地2建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0660402,73.78999999999999,2,1,1,有,有,17544000,237756,,0.0,0,,RPWOMLOJLHHGFDA87DA,57.91,0.0,5.99,有,
松山區,房地(土地+建物),臺北市松山區復興北路４２７巷２５號七樓之８；復興北路４２７巷２５號七樓之９,11.02,住,,,1110115,土地1建物1車位0,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971013,67.94,1,1,1,有,有,17150000,252429,,0.0,0,陽台外推；夾層；,RPSNMLSJLHHGFDA77DA,34.24,2.5,4.2,有,
信義區,房地(土地+建物)+車位,臺北市信義區信義路五段１５０巷１０號十樓,18.45,住,,,1110113,土地1建物1車位1,十層，電梯樓梯間,三十層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0861024,174.19,3,2,2,有,有,42580000,308611,坡道平面,45.29,2800000,車位位於地下第6層,RPXPMLLLLHHGFDA97DA,107.26,1.69,11.81,有,015
信義區,房地(土地+建物),臺北市信義區富陽街７２巷１５號五樓,35.0,住,,,1110306,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,124.71,3,2,2,有,無,19700000,157966,,0.0,0,其他增建；,RPTNMLMLLHHGFDA47DA,107.15,0.0,17.56,無,
信義區,車位,臺北市信義區崇德街３８巷１６號等門牌房屋地下二層,0.27,住,,,1110302,土地3建物1車位1,地下二層,十六層,其他,停車空間,鋼筋混凝土造,0840216,45.03,0,0,0,有,有,2950000,,坡道平面,45.03,2950000,僅車位交易；,RPSPMLOLLHHGFDA77DA,0.0,0.0,0.0,有,016
南港區,房地(土地+建物)+車位,臺北市南港區經貿二路１５７巷３６弄６０號七樓,20.58,住,,,1110210,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030129,141.12,2,2,2,有,有,36500000,283450,塔式車位,18.7,1800000,,RPSQMLPLLHHGFDA97DA,68.11,4.89,8.75,有,017
松山區,房地(土地+建物)+車位,臺北市松山區南京東路五段４１５號八樓之２,9.81,商,,,1110303,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060921,115.1,2,1,1,有,有,22600000,225717,升降機械,21.62,1500000,,RPPQMLNLLHHGFDA47DA,52.19,2.31,6.28,有,
松山區,房地(土地+建物)+車位,臺北市松山區南京東路五段４１５號二樓之２,9.81,商,,,1110217,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060921,115.1,2,1,1,有,有,21000000,208601,升降機械,21.62,1500000,,RPQQMLNLLHHGFDA57DA,52.19,2.31,6.28,有,
松山區,房地(土地+建物)+車位,臺北市松山區南京東路五段４１５號六樓之２,9.81,商,,,1110309,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060921,115.1,2,1,1,有,有,22000000,219298,升降機械,21.62,1500000,,RPUPMLKMLHHGFDA67DA,52.19,2.31,6.28,有,
松山區,房地(土地+建物),臺北市松山區民權東路三段１３６號二樓之３,7.89,住,,,1110310,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0701202,73.86,1,1,1,有,有,17000000,230165,,0.0,0,,RPVPMLKMLHHGFDA77DA,55.83,0.0,5.31,有,
信義區,房地(土地+建物),臺北市信義區和平東路三段３９１巷８弄４號九樓,18.83,住,,,1110215,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0730306,145.76,3,2,2,有,有,29000000,198957,,0.0,0,陽台外推；,RPRNMLLMLHHGFDA27DA,108.91,0.0,16.4,有,
士林區,房地(土地+建物)+車位,臺北市士林區基河路３００巷２３號九樓,40.04,住,,,1110103,土地1建物1車位2,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101117,282.90999999999997,3,2,2,有,有,65050000,272597,坡道平面,60.42,4400000,,RPQOMLPLKHHGFEA57DA,124.72,5.7,14.67,有,
北投區,房地(土地+建物)+車位,臺北市北投區天母西路１３０巷１號五樓,43.07,商,,,1110113,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,0920708,236.42000000000002,3,2,3,有,有,57000000,241096,坡道平面,0.0,3000000,其他增建；,RPWOMLKKLHHGFEA67DA,132.76,0.0,13.64,有,
士林區,房地(土地+建物),臺北市士林區重慶北路四段５９號四樓,27.99,住,,,1110110,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0601123,74.87,2,2,1,有,無,9800000,130894,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWRMLRJJHHGFEA38DA,72.19,0.0,0.0,無,
士林區,房地(土地+建物)+車位,臺北市士林區忠誠路一段９２號,26.82,住,,,1110217,土地4建物1車位1,一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0770711,120.52,1,1,1,有,有,33100000,274620,一樓平面,0.0,0,陽台外推；,RPXQMLPKLHHGFEA48DA,89.45,0.0,11.01,有,
北投區,土地,文林段三小段797-1地號,3.16,住,,,1110318,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,253165,,0.0,0,,RPXNMLRKLHHGFEA38DA,0.0,0.0,0.0,無,
北投區,房地(土地+建物),臺北市北投區大業路５２９號八樓,9.54,住,,,1110220,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840915,52.2,2,1,1,有,有,8500000,162835,,0.0,0,陽台外推；夾層；其他增建；,RPQNMLLLLHHGFEA17DA,31.07,0.0,5.38,有,
北投區,土地,八仙段一小段249地號,587.14,農,,,1110302,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,35520000,60497,,0.0,0,,RPPNMLSLLHHGFEA77DA,0.0,0.0,0.0,無,018
北投區,房地(土地+建物),臺北市北投區大度路三段３０１巷２０４號五樓,27.37,都市：其他:第二種住宅區。,,,1110316,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710122,99.81,3,2,1,有,無,11000000,110209,,0.0,0,頂樓加蓋；,RPPNMLOLLHHGFEA37DA,82.46,8.14,9.21,無,
大安區,房地(土地+建物),臺北市大安區浦城街１３巷１２之１號,29.0,住,,,1110220,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0590507,85.99,6,0,2,有,無,20880000,242819,,0.0,0,陽台外推；,RPXNMLPLLHHGFFA38DA,71.84,0.0,14.15,無,
大安區,車位,臺北市大安區復興南路二段３１９、３２１等號房屋地下二層,0.34,住,,,1110317,土地2建物1車位1,地下二層,十八層,其他,見使用執照,鋼筋混凝土造,0760519,30.02,0,0,0,有,有,3200000,,坡道平面,29.47,3200000,僅車位交易；,RPSNMLKMLHHGFFA47DA,0.0,0.0,0.0,有,019
大安區,房地(土地+建物),臺北市大安區復興南路一段３２１號一樓,3.24,商,,,1110305,土地2建物1車位0,一層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,22.73,0,0,0,無,有,9160000,402992,,0.0,0,,RPQOMLKMLHHGFFA37DA,21.34,0.0,0.0,有,020
大安區,房地(土地+建物),臺北市大安區和平東路三段１０６號七樓之３,7.31,商,,,1101126,土地2建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0930409,65.54,2,1,2,有,無,19528000,297955,,0.0,0,,RPTOMLKMLHHGFFA67DA,42.59,0.0,0.0,有,021
文山區,房地(土地+建物)+車位,臺北市文山區辛亥路四段２１巷２２號十七樓,110.01,住,,,1110225,土地4建物1車位1,十七層，十八層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840801,298.61,4,2,2,有,有,35260000,118080,坡道平面,0.0,0,夾層；,RPQNMLKMLHHGFAA86EA,179.09,23.72,18.74,有,
文山區,房地(土地+建物),臺北市文山區福興路８２巷１弄５號四樓,47.3,住,,,1110122,土地3建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720905,135.79,3,2,2,有,無,13500000,99418,,0.0,0,陽台外推；,RPTNMLKMLHHGFAA17EA,127.29,0.0,6.9,無,022
文山區,房地(土地+建物)+車位,臺北市文山區景隆街３６巷２之４號十樓,26.43,,,,1110219,土地2建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820410,193.42000000000002,4,2,2,有,有,25890000,133854,坡道平面,0.0,0,,RPQOMLKMLHHGFAA96EA,156.75,4.62,14.97,有,
中正區,房地(土地+建物),臺北市中正區水源路２５巷６號三樓,9.82,住,,,1110308,土地3建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,18.27,1,1,1,有,無,2440000,133552,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLLJMHHGFAA66EA,14.8,0.0,3.46,無,
文山區,房地(土地+建物),臺北市文山區汀州路四段８５巷１４弄１號二樓,37.12,住,,,1110318,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0631106,95.78,3,1,1,有,無,15000000,156609,,0.0,0,,RPQNMLLJMHHGFAA76EA,95.78,0.0,0.0,無,
萬華區,房地(土地+建物),臺北市萬華區貴陽街二段３３號十一樓之２,9.94,商,,,1110304,土地1建物1車位0,十一層,十九層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1061127,119.09,3,2,2,有,有,26000000,218322,,0.0,0,,RPSNMLKMLHHGFBA17EA,78.63,3.69,3.68,有,023
中山區,房地(土地+建物)+車位,臺北市中山區樂群二路１０７號,31.69,商,,,1101219,土地1建物1車位1,一層，夾層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0971121,206.77,0,2,1,有,有,126480000,701790,坡道平面,30.82,3000000,,RPOOMLOKKHHGFCA07EA,110.74,4.55,0.0,有,
中山區,土地,長安段一小段287地號,0.1,商,,,1110218,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,71901,0,,0.0,0,地清或未辦繼承標售；,RPVPMLTLLHHGFCA58EA,0.0,0.0,0.0,無,024
中山區,土地,長安段一小段287地號,0.03,商,,,1110218,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21570,0,,0.0,0,地清或未辦繼承標售；,RPWPMLTLLHHGFCA68EA,0.0,0.0,0.0,無,024
內湖區,車位,臺北市內湖區內湖路二段２３５巷６號地下二層,0.13,住,,,1110315,土地1建物1車位1,地下二層,十一層,其他,停車空間,鋼筋混凝土造,0951110,17.060000000000002,0,0,0,有,有,1200000,,升降機械,0.0,1200000,僅車位交易；,RPXQMLTLLHHGFCA88EA,0.0,0.0,0.0,有,026
中山區,房地(土地+建物),臺北市中山區林森北路４７２號五樓之１１,3.16,商,,,1110316,土地1建物1車位0,五層,十層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0850730,33.36,0,0,0,無,有,6100000,182854,,0.0,0,,RPUPMLKMLHHGFCA67EA,19.31,0.0,4.28,有,
南港區,土地,南港段一小段990-2地號,1.0,工,,,1101222,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,272250,0,,0.0,0,未登記建物；,RPRPMLLLKHHGFDA37EA,0.0,0.0,0.0,無,
南港區,房地(土地+建物),臺北市南港區南港路二段１２２號四樓,12.33,住,,,1110323,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660805,31.36,2,1,2,有,無,3230062,102999,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVRMLMJLHHGFDA97EA,26.8,0.0,4.56,無,027
信義區,車位,忠孝東路五段２５８號等共用部分,0.89,商,,,1110218,土地1建物1車位1,,,其他,,,,17.76,0,0,0,有,有,1800000,,升降機械,17.76,1800000,僅車位交易；,RPWRMLMJLHHGFDA08EA,0.0,0.0,0.0,有,
松山區,房地(土地+建物)+車位,臺北市松山區健康路３２５巷２５弄１８號四樓,19.52,住,,,1110322,土地1建物1車位2,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100323,218.47000000000003,3,2,2,有,有,44034622,201559,坡道平面,82.04,0,政府機關標讓售；,RPOSMLMJLHHGFDA37EA,83.42,4.47,9.79,有,
信義區,房地(土地+建物),臺北市信義區松隆路９巷１２號四樓,28.82,住,,,1110222,土地2建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0720908,157.34,3,2,2,有,有,35250000,224037,,0.0,0,,RPPSMLMJLHHGFDA47EA,125.31,0.0,16.76,有,
信義區,房地(土地+建物)+車位,臺北市信義區中坡南路２０１巷１８號四樓,26.42,住,,,1110207,土地1建物1車位1,四層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1100423,226.23000000000002,3,2,2,有,有,59500000,293084,坡道平面,32.77,2800000,,RPRSMLMJLHHGFDA67EA,105.74,10.8,11.24,有,
信義區,房地(土地+建物),臺北市信義區虎林街８８巷１８弄６之１號,22.0,住,,,1110319,土地1建物1車位0,全,三層,透天厝,住家用,加強磚造,0510201,64.86,3,0,3,有,無,12500000,192723,,0.0,0,,RPSSMLMJLHHGFDA77EA,64.86,0.0,0.0,無,
